RNNumber,Year,Qtr,RNDate,RNTime,RNTimezone,Address,Count,Model,USOrder,FSD,TeslaOwner,OriginalDate
113526878,2020,2,06/13/2020,14:33,EDT,"Duluth, GA",1,TriMotor,True,False,False,6/13/2020
113526886,2020,2,06/13/2020,22:00,EDT,Puerto Rico,1,DualMotor,True,False,False,6/13/2020
113527044,2020,2,06/13/2020,14:00,GMT,"Cardiff, Wales, United Kingdom",1,DualMotor,False,False,False,6/13/2020
113527093,2020,2,06/13/2020,14:15,CDT,"Houston, TX",1,TriMotor,True,False,False,6/13/2020
113527094,2020,2,06/13/2020,16:00,CDT,"Altus, OK",1,TriMotor,True,False,False,6/13/2020
113527107,2020,2,06/13/2020,10:19,HST,"Orlando, FL",1,DualMotor,True,False,False,6/13/2020
113527314,2020,2,06/13/2020,23:00,WET,"San Diego, CA",1,TriMotor,True,False,False,6/13/2020
113527367,2020,2,06/13/2020,13:30,CDT,"Swift Current, SK, Canada",1,TriMotor,True,False,False,6/13/2020
113527546,2020,2,06/13/2020,14:15,CDT,TX,1,TriMotor,True,False,False,6/13/2020
113527612,2020,2,06/13/2020,12:00,EDT,"Mechanicsville, VA",1,DualMotor,True,False,False,6/13/2020
113527619,2020,2,06/13/2020,18:00,EDT,"Syracuse, NY",1,TriMotor,True,False,False,6/13/2020
113527640,2020,2,06/13/2020,16:01,EDT,"Miami, FL",1,DualMotor,True,False,False,6/13/2020
113527641,2020,2,06/13/2020,01:00,PDT,"Coquille, OR",1,TriMotor,True,False,False,6/13/2020
113527667,2020,2,06/13/2020,02:15,CDT,"houston tx, TX",1,TriMotor,True,False,False,6/13/2020
113527693,2020,2,06/13/2020,09:21,ICT,"Acworth, GA",1,TriMotor,True,False,False,6/13/2020
113527752,2020,2,06/13/2020,00:55,EDT,"Boston, MA",1,TriMotor,True,False,False,6/13/2020
113527956,2020,2,06/14/2020,12:54,AEST,"Brisbane, QLD, Australia",1,TriMotor,False,False,False,6/14/2020
113528012,2020,2,06/14/2020,20:00,EST,"Providence, RI",1,DualMotor,True,False,False,6/14/2020
113528026,2020,2,06/14/2020,15:25,CET,"Asheville, NC",1,DualMotor,True,False,False,6/14/2020
113528070,2020,2,06/14/2020,22:00,CDT,"Waunakee, WI",1,DualMotor,True,False,False,6/14/2020
113528073,2020,2,06/14/2020,10:57,GST,United Arab Emirates,1,TriMotor,False,False,False,6/14/2020
113528088,2020,2,06/14/2020,18:04,MDT,"Florissant, CO",1,TriMotor,True,False,False,6/14/2020
113528113,2020,2,06/14/2020,21:05,EDT,"Toronto, ON, Canada",1,DualMotor,True,False,False,6/14/2020
113528135,2020,2,06/14/2020,09:46,EDT,"Farmerville, LA",1,DualMotor,True,False,False,6/14/2020
113528208,2020,2,06/14/2020,12:05,CDT,"Tyler, TX",1,TriMotor,True,False,False,6/14/2020
113528260,2020,2,06/14/2020,11:24,PDT,"Vancouver, BC, Canada",1,DualMotor,True,False,False,6/14/2020
113528297,2020,2,06/14/2020,12:40,EDT,"Orlando, FL",1,DualMotor,True,False,False,6/14/2020
113528313,2020,2,06/14/2020,16:36,EDT,"Charlotte, NC",1,TriMotor,True,False,False,6/14/2020
113528317,2020,2,06/14/2020,00:15,EDT,"Alapaha, GA",1,TriMotor,True,False,False,6/14/2020
113528519,2020,2,06/14/2020,20:00,EST,New York,1,DualMotor,True,False,False,6/14/2020
113528646,2020,2,06/14/2020,06:00,CEST,"Zirl, Austria",1,SingleMotor,False,False,False,6/14/2020
113528739,2020,2,06/14/2020,22:40,CDT,"Houston, TX",1,SingleMotor,True,False,False,6/14/2020
113528805,2020,2,06/14/2020,14:11,MDT,"Fort Collins, CO",1,DualMotor,True,False,False,6/14/2020
113528835,2020,2,06/14/2020,14:18,CDT,"Dresser, WI",1,DualMotor,True,False,False,6/14/2020
113528857,2020,2,06/14/2020,09:26,CDT,"Springfield, MO",1,DualMotor,True,False,False,6/14/2020
113528934,2020,2,06/14/2020,16:32,ICT,"Copenhagen, Denmark",1,DualMotor,False,False,False,6/14/2020
113529067,2020,2,06/14/2020,14:00,EDT,"Melbourne, FL",1,DualMotor,True,False,False,6/14/2020
113529098,2020,2,06/14/2020,18:30,CDT,"Nacogdoches, TX",1,TriMotor,True,False,False,6/14/2020
113529098,2020,2,06/14/2020,18:35,CST,"Fort Worth, TX",1,TriMotor,True,False,False,6/14/2020
113529157,2020,2,06/14/2020,16:30,PDT,"Coronado, CA",1,TriMotor,True,False,False,6/14/2020
113529722,2020,2,06/14/2020,15:40,AKDT,"Soldotna, AK",1,DualMotor,True,False,False,6/14/2020
113529917,2020,2,06/14/2020,11:00,EDT,"Nashville, TN",1,DualMotor,True,False,False,6/14/2020
113530102,2020,2,06/14/2020,11:00,CDT,"Dallas, TX",1,DualMotor,True,False,False,6/14/2020
113530187,2020,2,06/14/2020,22:19,MDT,"Salt Lake City, UT",1,DualMotor,True,False,False,6/14/2020
113530207,2020,2,06/14/2020,20:00,EDT,"Atlanta, GA",1,DualMotor,True,False,False,6/14/2020
113530209,2020,2,06/14/2020,22:56,PDT,"Los Angeles, CA",1,DualMotor,True,False,False,6/14/2020
113530439,2020,2,06/14/2020,22:12,EDT,"Elgin, SC",1,DualMotor,True,False,False,6/14/2020
113530752,2020,2,06/14/2020,08:32,BST,"Nottingham, England, United Kingdom",1,TriMotor,False,False,False,6/14/2020
113530922,2020,2,06/14/2020,14:42,EDT,"Charlotte, NC",1,TriMotor,True,False,False,6/14/2020
113531063,2020,2,06/14/2020,07:48,EDT,"Madison, WI",1,DualMotor,True,False,False,6/14/2020
113531117,2020,2,06/15/2020,23:30,PDT,"Sacramento, CA",1,DualMotor,True,False,False,6/15/2020
113531120,2020,2,06/15/2020,17:38,CDT,"Austin, TX",1,DualMotor,True,False,False,6/15/2020
113531120,2020,2,06/15/2020,04:38,CST,"Austin, TX",1,DualMotor,True,False,False,6/15/2020
113531278,2020,2,06/15/2020,07:41,EDT,"Holmdel, NJ",1,TriMotor,True,False,False,6/15/2020
113531342,2020,2,06/15/2020,07:05,CDT,"Lincoln, NE",1,TriMotor,True,False,False,6/15/2020
113531362,2020,2,06/15/2020,22:15,EST,MD,1,SingleMotor,True,False,False,6/15/2020
113531442,2020,2,06/15/2020,23:53,PDT,"Henderson, NV",1,DualMotor,True,False,False,6/15/2020
113531513,2020,2,06/15/2020,21:55,CDT,"Longview, TX",1,DualMotor,True,False,False,6/15/2020
113531528,2020,2,06/15/2020,10:53,PDT,"Garden Grove, CA",1,DualMotor,True,False,False,6/15/2020
113531648,2020,2,06/15/2020,07:20,PDT,"Reno, NV",1,TriMotor,True,False,False,6/15/2020
113531825,2020,2,06/15/2020,13:47,PDT,CA,1,TriMotor,True,False,False,6/15/2020
113531992,2020,2,06/15/2020,11:00,EDT,"Winfield, WV",1,DualMotor,True,False,False,6/15/2020
113532013,2020,2,06/15/2020,10:00,MDT,"Salt Lake City, UT",1,TriMotor,True,False,False,6/15/2020
113532132,2020,2,06/15/2020,22:06,EDT,"Pittsburgh, PA",1,TriMotor,True,False,False,6/15/2020
113532228,2020,2,06/15/2020,12:05,CDT,"Winnipeg, MB, Canada",1,DualMotor,True,False,False,6/15/2020
113532320,2020,2,06/15/2020,14:28,EDT,"Locust Grove, VA",1,TriMotor,True,False,False,6/15/2020
113532540,2020,2,06/15/2020,17:00,HST,"Honolulu, HI",1,TriMotor,True,False,False,6/15/2020
113532603,2020,2,06/15/2020,22:50,CDT,"Wausau, WI",1,TriMotor,True,False,False,6/15/2020
113532634,2020,2,06/15/2020,09:48,EDT,"Chickamauga, GA",1,TriMotor,True,False,False,6/15/2020
113532792,2020,2,06/15/2020,16:20,CDT,"Silverhill, AL",1,TriMotor,True,False,False,6/15/2020
113532794,2020,2,06/15/2020,01:23,CDT,"Eau Claire, WI",1,DualMotor,True,False,False,6/15/2020
113532817,2020,2,06/15/2020,12:01,EDT,MI,1,TriMotor,True,False,False,6/15/2020
113532910,2020,2,06/15/2020,09:00,PDT,"Bellevue, WA",1,DualMotor,True,False,False,6/15/2020
113532910,2020,2,06/15/2020,20:00,PDT,"Bellevue, WA",1,DualMotor,True,False,False,6/15/2020
113533005,2020,2,06/15/2020,08:00,CDT,"Bertram, TX",1,TriMotor,True,False,False,6/15/2020
113534346,2020,2,06/15/2020,20:15,PDT,"Sequim, WA",1,TriMotor,True,False,False,6/15/2020
113534749,2020,2,06/15/2020,09:19,PDT,New Jersey,1,TriMotor,True,False,False,6/15/2020
113535144,2020,2,06/15/2020,15:45,PDT,"Los Angeles, CA",1,TriMotor,True,False,False,6/15/2020
113535180,2020,2,06/15/2020,09:00,MDT,"Las Vegas, NV",1,DualMotor,True,False,False,6/15/2020
113535446,2020,2,06/15/2020,12:25,EST,"Miami, FL",1,TriMotor,True,False,False,6/15/2020
113535545,2020,2,06/15/2020,22:01,EDT,MI,1,DualMotor,True,False,False,6/15/2020
113535738,2020,2,06/15/2020,01:30,AWST,"Tokyo, Japan",1,TriMotor,False,False,False,6/15/2020
113535818,2020,2,06/15/2020,21:33,EDT,"Alpharetta, GA",1,SingleMotor,True,False,False,6/15/2020
113535975,2020,2,06/15/2020,09:24,PDT,"San Diego, CA",1,DualMotor,True,False,False,6/15/2020
113536059,2020,2,06/15/2020,15:00,CDT,"Columbus, OH",1,SingleMotor,True,False,False,6/15/2020
113536384,2020,2,06/15/2020,23:49,CDT,"Austin, TX",1,TriMotor,True,False,False,6/15/2020
113537220,2020,2,06/15/2020,13:01,EDT,"Tuxedo Park, NY",1,DualMotor,True,False,False,6/15/2020
113537325,2020,2,06/15/2020,20:23,MDT,"Yuma, AZ",1,TriMotor,True,False,False,6/15/2020
113537503,2020,2,06/15/2020,20:00,CDT,"Covington, LA",1,TriMotor,True,False,False,6/15/2020
113537652,2020,2,06/15/2020,13:00,EST,"Hampton, GA",1,TriMotor,True,False,False,6/15/2020
113537652,2020,2,06/15/2020,16:00,EST,"Atlanta ga, GA",1,TriMotor,True,False,False,6/15/2020
113537731,2020,2,06/16/2020,05:20,CDT,"Austin, TX",1,DualMotor,True,False,False,6/16/2020
113540161,2020,2,06/16/2020,17:50,EDT,"Columbus, OH",1,TriMotor,True,False,False,6/16/2020
113540319,2020,2,06/16/2020,18:00,CDT," City, OK",1,TriMotor,True,False,False,6/16/2020
113540319,2020,2,06/16/2020,19:21,CST," City, OK",1,TriMotor,True,False,False,6/16/2020
113540584,2020,2,06/16/2020,19:27,CDT,"Bartlesville, OK",1,DualMotor,True,False,False,6/16/2020
113540747,2020,2,06/16/2020,15:00,PST,British Columbia,1,TriMotor,True,False,False,6/16/2020
113541398,2020,2,06/16/2020,19:00,CDT,"LaPorte, IN",1,TriMotor,True,False,False,6/16/2020
113541643,2020,2,06/16/2020,03:00,EDT,"Savannah, GA",1,DualMotor,True,False,False,6/16/2020
113542124,2020,2,06/16/2020,17:28,PDT,"Pacific Northwest, OR",1,TriMotor,True,False,False,6/16/2020
113542288,2020,2,06/16/2020,20:18,EDT,"Easley, SC",1,DualMotor,True,False,False,6/16/2020
113542324,2020,2,06/16/2020,17:00,CDT,"Dallas, TX",1,TriMotor,True,False,False,6/16/2020
113542810,2020,2,06/16/2020,19:20,CDT,"Pensacola, FL",1,DualMotor,True,False,False,6/16/2020
113543187,2020,2,06/16/2020,19:18,CDT,"New Orleans, LA",1,DualMotor,True,False,False,6/16/2020
113544408,2020,2,06/16/2020,17:25,PST,"Olympia, WA",1,DualMotor,True,False,False,6/16/2020
113545393,2020,2,06/16/2020,15:54,CDT,"Tyler, TX",1,TriMotor,True,False,False,6/16/2020
113545774,2020,2,06/16/2020,13:13,PDT,"Simi Valley, CA",1,DualMotor,True,False,False,6/16/2020
113545920,2020,2,06/16/2020,20:00,EDT,"Chillicothe, OH",1,DualMotor,True,False,False,6/16/2020
113546131,2020,2,06/16/2020,17:21,EST,"Huntington Beach, CA",1,TriMotor,True,False,False,6/16/2020
113546314,2020,2,06/16/2020,17:00,CDT,AL,1,TriMotor,True,False,False,6/16/2020
113546780,2020,2,06/16/2020,18:00,PDT,"Portland, OR",1,DualMotor,True,False,False,6/16/2020
113547199,2020,2,06/16/2020,09:11,EDT,"Mount Pleasant, SC",1,TriMotor,True,False,False,6/16/2020
113547297,2020,2,06/16/2020,11:00,CDT,"Minneapolis, MN",1,TriMotor,True,False,False,6/16/2020
113547389,2020,2,06/16/2020,21:35,EDT,"Pittsburgh, PA",1,TriMotor,True,False,False,6/16/2020
113547477,2020,2,06/16/2020,20:00,CDT,"Wausau, WI",1,TriMotor,True,False,False,6/16/2020
113547502,2020,2,06/16/2020,21:34,EDT,"Atlanta, GA",1,DualMotor,True,False,False,6/16/2020
113547633,2020,2,06/16/2020,15:42,CDT,"Omaha, NE",1,TriMotor,True,False,False,6/16/2020
113547657,2020,2,06/16/2020,22:21,EDT,"Shrewsbury, MA",1,DualMotor,True,False,False,6/16/2020
113547671,2020,2,06/16/2020,22:58,PST,"Vancouver, BC, Canada",1,SingleMotor,True,False,False,6/16/2020
113547682,2020,2,06/16/2020,13:55,CDT,"Fort Worth, TX",1,TriMotor,True,False,False,6/16/2020
113547750,2020,2,06/16/2020,23:51,CDT,"Saint Louis, MO",1,TriMotor,True,False,False,6/16/2020
113547828,2020,2,06/16/2020,21:00,ACST,"South Australia, Australia",1,TriMotor,False,False,False,6/16/2020
113547959,2020,2,06/16/2020,11:03,EDT,"montreal, qc, Canada",2,DualMotor,True,False,False,6/16/2020
113547966,2020,2,06/16/2020,08:30,EDT,"Las Vegas, NV",1,TriMotor,True,False,False,6/16/2020
113547968,2020,2,06/16/2020,20:09,PDT,"Kelowna, BC, Canada",1,DualMotor,True,False,False,6/16/2020
113547980,2020,2,06/16/2020,16:00,EDT,"Akron, OH",1,SingleMotor,True,False,False,6/16/2020
113548002,2020,2,06/16/2020,00:15,EDT,"Nesconset, NY",1,SingleMotor,True,False,False,6/16/2020
113548038,2020,2,06/16/2020,12:10,CDT,"Kalispell, MT",1,TriMotor,True,False,False,6/16/2020
113548183,2020,2,06/16/2020,09:05,CDT,"Austin, TX",1,TriMotor,True,False,False,6/16/2020
113548209,2020,2,06/16/2020,20:00,CDT,"Round Rock, TX",1,DualMotor,True,False,False,6/16/2020
113548218,2020,2,06/16/2020,14:00,CDT," City, OK",1,DualMotor,True,False,False,6/16/2020
113548277,2020,2,06/16/2020,23:57,EST,"Washington, DC",1,DualMotor,True,False,False,6/16/2020
113548301,2020,2,06/16/2020,23:56,MDT,"Lethbridge, AB, Canada",1,DualMotor,True,False,False,6/16/2020
113548496,2020,2,06/16/2020,21:00,CDT,"Birmingham, AL",1,DualMotor,True,False,False,6/16/2020
113548513,2020,2,06/16/2020,08:29,MDT,"Herriman, UT",1,TriMotor,True,False,False,6/16/2020
113548522,2020,2,06/16/2020,08:34,EDT,"Pittsburgh, PA",1,TriMotor,True,False,False,6/16/2020
113548547,2020,2,06/16/2020,11:00,CDT,"Edmond, OK",1,DualMotor,True,False,False,6/16/2020
113548554,2020,2,06/16/2020,16:00,PDT,"Cincinnati, OH",1,TriMotor,True,False,False,6/16/2020
113548874,2020,2,06/16/2020,06:26,EDT,"Stoney Creek, ON, Canada",1,DualMotor,True,False,False,6/16/2020
113548899,2020,2,06/17/2020,23:25,EDT,"Front Royal, VA",1,TriMotor,True,False,False,6/17/2020
113548962,2020,2,06/17/2020,17:48,EDT,OH,1,TriMotor,True,False,False,6/17/2020
113549177,2020,2,06/17/2020,21:34,EDT,"Ozone Park, NY",1,TriMotor,True,False,False,6/17/2020
113549196,2020,2,06/17/2020,20:40,PDT,"Ventura, CA",1,TriMotor,True,False,False,6/17/2020
113549380,2020,2,06/17/2020,09:33,EDT,"Tampa, FL",1,TriMotor,True,False,False,6/17/2020
113549445,2020,2,06/17/2020,18:55,PST,CA,1,DualMotor,True,False,False,6/17/2020
113549463,2020,2,06/17/2020,23:15,EDT,"Boston, MA",1,TriMotor,True,False,False,6/17/2020
113549530,2020,2,06/17/2020,09:01,PDT,"Gardnerville, NV",1,DualMotor,True,False,False,6/17/2020
113549556,2020,2,06/17/2020,12:30,PDT,"Orange, CA",1,DualMotor,True,False,False,6/17/2020
113549589,2020,2,06/17/2020,18:16,CDT,"Edmond, OK",1,TriMotor,True,False,False,6/17/2020
113549655,2020,2,06/17/2020,00:43,EDT,New York,1,DualMotor,True,False,False,6/17/2020
113549776,2020,2,06/17/2020,09:00,EDT,"Orange, CT",1,DualMotor,True,False,False,6/17/2020
113549855,2020,2,06/17/2020,04:48,CDT,IL,1,TriMotor,True,False,False,6/17/2020
113549911,2020,2,06/17/2020,17:30,CDT,"Dallas, TX",1,SingleMotor,True,False,False,6/17/2020
113549926,2020,2,06/17/2020,20:33,EDT,"Tampa, FL",1,DualMotor,True,False,False,6/17/2020
113549992,2020,2,06/17/2020,22:37,EDT,"Cincinnati, OH",1,TriMotor,True,False,False,6/17/2020
113549992,2020,2,06/17/2020,22:37,EST,Cincinnati,1,TriMotor,True,False,False,6/17/2020
113549995,2020,2,06/17/2020,22:15,PDT,"Chino, CA",1,DualMotor,True,False,False,6/17/2020
113549995,2020,2,06/17/2020,22:15,PST,"Chino Hills, CA",1,DualMotor,True,False,False,6/17/2020
113550120,2020,2,06/17/2020,10:00,EDT,"Atlanta, GA",1,SingleMotor,True,False,False,6/17/2020
113550128,2020,2,06/17/2020,06:27,EDT,"Stoney Creek, ON, Canada",1,SingleMotor,True,False,False,6/17/2020
113550134,2020,2,06/17/2020,14:00,CDT,"Jesup, IA 50648",1,TriMotor,True,False,False,6/17/2020
113550143,2020,2,06/17/2020,19:04,EDT,"Raleigh, NC",1,TriMotor,True,False,False,6/17/2020
113550149,2020,2,06/17/2020,15:00,CDT,"Decorah, IA",1,DualMotor,True,False,False,6/17/2020
113550195,2020,2,06/17/2020,15:00,EDT,Canada,1,DualMotor,True,False,False,6/17/2020
113550259,2020,2,06/17/2020,10:15,EDT,"Springfield, MO 65810",1,DualMotor,True,False,False,6/17/2020
113550282,2020,2,06/17/2020,00:31,PDT,"Lathrop, CA",1,TriMotor,True,False,False,6/17/2020
113550295,2020,2,06/17/2020,18:00,CDT,"Cedar Falls, IA",1,TriMotor,True,False,False,6/17/2020
113550358,2020,2,06/17/2020,12:50,CDT,"Elgin, OK",1,TriMotor,True,False,False,6/17/2020
113550394,2020,2,06/17/2020,10:20,CDT,"Kerrville, TX",1,SingleMotor,True,False,False,6/17/2020
113550446,2020,2,06/17/2020,17:00,PDT,"Los Angeles, CA",1,DualMotor,True,False,False,6/17/2020
113550507,2020,2,06/17/2020,19:00,EDT,"Ithaca, NY",1,DualMotor,True,False,False,6/17/2020
113550644,2020,2,06/17/2020,10:40,WEST,"Maidenhead, England, United Kingdom",1,SingleMotor,False,False,False,6/17/2020
113550784,2020,2,06/17/2020,20:42,CDT,OR,1,DualMotor,True,False,False,6/17/2020
113550938,2020,2,06/17/2020,18:11,PDT,"Newhall, CA",1,TriMotor,True,False,False,6/17/2020
113551015,2020,2,06/17/2020,21:50,CDT,"Houston, TX",1,TriMotor,True,False,False,6/17/2020
113551072,2020,2,06/17/2020,18:57,EST,"Reno, NV",1,DualMotor,True,False,False,6/17/2020
113551440,2020,2,06/17/2020,18:50,EDT,"Coldwater, MI",1,DualMotor,True,False,False,6/17/2020
113551494,2020,2,06/17/2020,18:45,EEST,"Turku, Finland",1,SingleMotor,False,False,False,6/17/2020
113551542,2020,2,06/17/2020,21:11,PDT,"Reno, NV",1,DualMotor,True,False,False,6/17/2020
113551658,2020,2,06/17/2020,13:10,EDT,"Ridgefield, CT",1,TriMotor,True,False,False,6/17/2020
113551728,2020,2,06/17/2020,12:40,EDT,"Lancaster, PA",1,DualMotor,True,False,False,6/17/2020
113551781,2020,2,06/17/2020,11:55,EDT,"Port Saint Lucie, FL",1,TriMotor,True,False,False,6/17/2020
113551798,2020,2,06/17/2020,18:20,PST,"Tucson, AZ",1,DualMotor,True,False,False,6/17/2020
113551847,2020,2,06/17/2020,22:05,EDT,"Baltimore, MD",1,TriMotor,True,False,False,6/17/2020
113551865,2020,2,06/17/2020,20:00,CDT,"Houston, TX",1,DualMotor,True,False,False,6/17/2020
113551987,2020,2,06/17/2020,01:09,CDT,"Northport, AL",1,DualMotor,True,False,False,6/17/2020
113552011,2020,2,06/17/2020,22:03,PDT,"San Jose, CA",1,DualMotor,True,False,False,6/17/2020
113552131,2020,2,06/17/2020,21:46,PDT,"Pinole, CA",1,DualMotor,True,False,False,6/17/2020
113552165,2020,2,06/17/2020,20:00,EST,"Boston ma, MA",1,DualMotor,True,False,False,6/17/2020
113552298,2020,2,06/17/2020,00:22,EDT,"Saginaw, MI",1,DualMotor,True,False,False,6/17/2020
113552399,2020,2,06/18/2020,18:43,PDT,"Clovis, CA",1,TriMotor,True,False,False,6/18/2020
113552458,2020,2,06/18/2020,19:35,PDT,"Foothill Ranch, CA",1,TriMotor,True,False,False,6/18/2020
113552471,2020,2,06/18/2020,17:00,CDT,"Springdale, AR",1,DualMotor,True,False,False,6/18/2020
113552607,2020,2,06/18/2020,10:41,AWST,"Perth  Australia, WA",1,TriMotor,True,False,False,6/18/2020
113552665,2020,2,06/18/2020,05:52,CDT,"Chicago, IL",1,TriMotor,True,False,False,6/18/2020
113552717,2020,2,06/18/2020,10:30,CDT," City, OK",1,TriMotor,True,False,False,6/18/2020
113552718,2020,2,06/18/2020,19:15,HADT,"Honolulu, HI",1,SingleMotor,True,False,False,6/18/2020
113552736,2020,2,06/18/2020,12:06,CDT,"Spanish Fort, AL",1,DualMotor,True,False,False,6/18/2020
113552768,2020,2,06/18/2020,00:00,PDT,"Los Angeles, CA",1,DualMotor,True,False,False,6/18/2020
113552775,2020,2,06/18/2020,22:40,CST,"Fargo, ND",1,DualMotor,True,False,False,6/18/2020
113552806,2020,2,06/18/2020,00:04,AEST,Australia,1,TriMotor,False,False,False,6/18/2020
113552822,2020,2,06/18/2020,21:55,HADT,Honolulu,1,DualMotor,False,False,False,6/18/2020
113552827,2020,2,06/18/2020,13:00,EST,"Beacon Falls, CT",1,DualMotor,True,False,False,6/18/2020
113552904,2020,2,06/18/2020,11:32,EST,"fl, FL",1,DualMotor,True,False,False,6/18/2020
113553061,2020,2,06/18/2020,00:50,EDT,"polis, IN",1,DualMotor,True,False,False,6/18/2020
113553128,2020,2,06/18/2020,05:49,PDT,"Lathrop, CA",1,DualMotor,True,False,False,6/18/2020
113553197,2020,2,06/18/2020,00:12,EDT,"Vineland, NJ",1,DualMotor,True,False,False,6/18/2020
113553243,2020,2,06/18/2020,07:11,EDT,"Red Bank, NJ",1,TriMotor,True,False,False,6/18/2020
113553338,2020,2,06/18/2020,16:25,CDT,"Plaquemine, LA",1,TriMotor,True,False,False,6/18/2020
113553453,2020,2,06/18/2020,21:55,PDT,"Yakima, WA",1,DualMotor,True,False,False,6/18/2020
113553523,2020,2,06/18/2020,11:30,PDT,"Langley, BC, Canada",1,SingleMotor,True,False,False,6/18/2020
113553664,2020,2,06/18/2020,07:00,EDT,"Latrobe, PA",1,DualMotor,True,False,False,6/18/2020
113553686,2020,2,06/18/2020,16:52,CDT,"Brandon, MS",1,TriMotor,True,False,False,6/18/2020
113553730,2020,2,06/18/2020,09:00,PDT,"Encinitas, CA",1,TriMotor,True,False,False,6/18/2020
113553741,2020,2,06/18/2020,14:00,CDT,"Dallas, TX",1,DualMotor,True,False,False,6/18/2020
113553744,2020,2,06/18/2020,16:55,EDT,"Phillipston, MA",1,TriMotor,True,False,False,6/18/2020
113553925,2020,2,06/18/2020,09:00,MST,"Tucson, AZ",1,DualMotor,True,False,False,6/18/2020
113553996,2020,2,06/18/2020,05:58,PDT,NV,1,TriMotor,True,False,False,6/18/2020
113554054,2020,2,06/18/2020,23:24,CDT,"Kansas City, MO",1,TriMotor,True,False,False,6/18/2020
113554114,2020,2,06/18/2020,12:05,AEST,"Melbourne, VIC, Australia",1,TriMotor,False,False,False,6/18/2020
113554148,2020,2,06/18/2020,15:13,PDT,"Windsor, CA",1,TriMotor,True,False,False,6/18/2020
113554277,2020,2,06/18/2020,14:36,EDT,"Royal Oak, MI 48067",1,TriMotor,True,False,False,6/18/2020
113554288,2020,2,06/18/2020,15:00,PDT,"British Columbia, Canada",1,DualMotor,True,False,False,6/18/2020
113554451,2020,2,06/18/2020,10:30,EDT,"Easton, PA",1,DualMotor,True,False,False,6/18/2020
113554456,2020,2,06/18/2020,18:10,CDT,"Austin, TX",1,DualMotor,True,False,False,6/18/2020
113554490,2020,2,06/18/2020,14:00,CDT,"Omaha, NE",1,TriMotor,True,False,False,6/18/2020
113554526,2020,2,06/19/2020,20:15,CEST,"Prague, Czech Republic",1,TriMotor,False,False,False,6/19/2020
113554535,2020,2,06/19/2020,18:00,EDT,"Montreal, QC, Canada",1,DualMotor,True,False,False,6/19/2020
113554655,2020,2,06/19/2020,19:20,PDT,"Seattle, WA",1,DualMotor,True,False,False,6/19/2020
113554670,2020,2,06/19/2020,22:28,CST,"Chicago, IL",1,DualMotor,True,False,False,6/19/2020
113554691,2020,2,06/19/2020,18:00,EDT,"Timberidge LN Okeana, OH 3885",1,DualMotor,True,False,False,6/19/2020
113554729,2020,2,06/19/2020,17:00,EDT,New Jersey,1,DualMotor,True,False,False,6/19/2020
113554787,2020,2,06/19/2020,13:00,EDT,"Lebanon, PA",1,DualMotor,True,False,False,6/19/2020
113554839,2020,2,06/19/2020,17:29,EDT,"Detroit, MI",1,DualMotor,True,False,False,6/19/2020
113554914,2020,2,06/19/2020,03:11,PST,CA,1,DualMotor,True,False,False,6/19/2020
113554977,2020,2,06/19/2020,14:28,EDT,"Winooski, VT",1,DualMotor,True,False,False,6/19/2020
113555101,2020,2,06/19/2020,19:30,EDT,"Cincinnati, OH",1,DualMotor,True,False,False,6/19/2020
113555336,2020,2,06/19/2020,17:13,PDT,CA,1,TriMotor,True,False,False,6/19/2020
113555368,2020,2,06/19/2020,12:00,EDT,"Montreal, QC, Canada",1,DualMotor,True,False,False,6/19/2020
113555458,2020,2,06/19/2020,02:00,MDT,"Calgary, AB, Canada",1,TriMotor,True,False,False,6/19/2020
113555465,2020,2,06/19/2020,12:03,EST,"Jacksonville, FL",1,SingleMotor,True,False,False,6/19/2020
113555467,2020,2,06/19/2020,11:00,PDT,"Salem, OR",1,SingleMotor,True,False,False,6/19/2020
113555481,2020,2,06/19/2020,19:00,CDT,"Murfreesboro, TN",1,DualMotor,True,False,False,6/19/2020
113555537,2020,2,06/19/2020,10:00,EDT,"Canton, GA",1,TriMotor,True,False,False,6/19/2020
113555561,2020,2,06/19/2020,23:06,MDT,"Denver, CO",1,DualMotor,True,False,False,6/19/2020
113555746,2020,2,06/19/2020,14:58,MST," Springs, CO",1,DualMotor,True,False,False,6/19/2020
113555746,2020,2,06/19/2020,14:58,MST," Springs, CO",1,DualMotor,True,False,False,6/19/2020
113555817,2020,2,06/19/2020,12:04,EDT,"Brunswick, GA",1,DualMotor,True,False,False,6/19/2020
113555881,2020,2,06/19/2020,14:10,PDT,"British Columbia, Canada",1,DualMotor,True,False,False,6/19/2020
113555917,2020,2,06/19/2020,07:00,PDT,"Irvine, CA",1,TriMotor,True,False,False,6/19/2020
113555945,2020,2,06/19/2020,22:00,AEST,"Melbourne, VIC, Australia",1,DualMotor,False,False,False,6/19/2020
113555971,2020,2,06/19/2020,12:49,EDT,"Stafford, VA",1,TriMotor,True,False,False,6/19/2020
113555978,2020,2,06/19/2020,10:12,EDT,"Louisville, KY",1,TriMotor,True,False,False,6/19/2020
113556024,2020,2,06/19/2020,10:45,EDT,"Toronto, ON, Canada",1,SingleMotor,True,False,False,6/19/2020
113556081,2020,2,06/19/2020,19:26,EDT,FL,1,DualMotor,True,False,False,6/19/2020
